Company/Brand,Sector,HeadQuarter,Year,Investor,Amount
Mindhouse,Health,Gurugram,2021,"Binny Bansal, General Catalyst",6000000.0
Homversity,Housing Marketplace,Ahmedabad,2021,Undisclosed,155000.0
Toppersnotes,Education Management,Jaipur,2021,Inflection Point Ventures,1000000.0
NoBroker.com,Real Estate,Bangalore,2021,"General Atlantic, Tiger Global, Moore Strategic Ventures",2100000.0
Haber,Industrial Automation,Pune,2021,Ascent Capital,20000000.0
True Balance,Finance,Gurugram,2021,"Northern Arc, Arthmate, Shine Star, E clear, Hinduja",30000000.0
Recordent,Finance,Hyderabad,2021,"Family Office of Kantamaneni, IIM Calcutta Innovation Park",400000.0
Koparo,Consumer Goods,New Delhi,2021,"Saama Capital﻿, ﻿Titan Capital﻿, DSG Consumer Partners",700000.0
Indifi,Finance,Gurugram,2021,"Omidyar Network, Flourish Ventures, Elevar Equity, Accel",40000000.0
Settl,Real Estate,Bangalore,2021,"ah! Ventures, We Founder Circle",500000.0
Park+,Tech startup,New Delhi,2021,"Sequoia Capital, Matrix Partners",25000000.0
Simple Energy,Automobile,Bangalore,2021,Undisclosed,21000000.0
Dream Sports,Sports,Mumbai,2021,"Falcon Edge, DST Global, D1 Capital, Redbird Capital, Tiger Global",840000000.0
Spinny,Automobile,Gurugram,2021,"Abu Dhabi Growth Fund, Tiger Global",248000000.0
Rentomojo,Furniture Rental,Bangalore,2021,"Accel, Bain Capital",10000000.0
Slice,Finance,Bangalore,2021,"Tiger Global, Insight Partners",220000000.0
21K School,EdTech,Bangalore,2021,Ronnie Screwvala,5000000.0
Adda247,EdTech,Gurugram,2021,WestBridge Capital,20000000.0
Loop Health,Health,Pune,2021,"Elevation, General Catalyst",12000000.0
Rupifi,Finance,Bangalore,2021,Alteria Capital,1000000.0
RENEE Cosmetics,Cosmetics,Ahmedabad,2021,"Equanimity Ventures, 9Unicorns",1500000.0
Svish,Consumer Goods,Gurugram,2021,Nueva,400000.0
Progcap,Finance,New Delhi,2021,Tiger Global,30000000.0
Smartstaff,Recruitment,Bangalore,2021,"Blume Ventures, Nexus Venture Partners",4300000.0
D’Moksha Homes,Textiles,Mumbai,2021,"Apoorva Sharma, The Chennai Angels, Karthik Bhat",570000.0
ANS Commerce,E-Commerce,Gurugram,2021,"Gokul Rajaram, Venture Catalysts",2200000.0
Mobileware Technologies,Information Technology,Mumbai,2021,Kvanto Payment Services,4700000.0
GramCover,Insurance,Noida,2021,"Siana Capital, Inflexor Ventures, Stride Ventures",7000000.0
BYJU'S,EdTech,Bangalore,2021,"Oxshott Capital Partners, XN Exponent, Edelweiss",300000000.0
Hyperface,Information Technology,Bangalore,2021,"Kunal Shah, Better Capital",1300000.0
Licious,Food,Bangalore,2021,Undisclosed,52000000.0
Chalo,Transportation,Mumbai,2021,"Lightrock India, Filter Capital",40000000.0
Kaar Technologies,Information Technology,Chennai,2021,BlackSoil,4000000.0
Kissan Pro,Agriculture,Jharkhand,2021,EKKI,0.0
Sunstone Eduversity,EdTech,Gurugram,2021,WestBridge Capital,28000000.0
Ozonetel,Telecommunications,Hyderabad,2021,Stakeboat Capital,5000000.0
CoinSwitch Kuber,Cryptocurrency,Bangalore,2021,"Coinbase Ventures, Andreessen Horowitz",260000000.0
Pazcare,Insurance,Bangalore,2021,"BEENEXT, 3one4 Capital",3500000.0
kWh Bikes,Automobile,Bangalore,2021,"Let’s Venture, Better Capital",2000000.0
IBSFINtech,Information Technology,Bangalore,2021,Undisclosed,1000000.0
LeadSquared,Software,Bangalore,2021,International Finance Corporation,0.0
Phool,Energy,Kanpur,2021,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation",0.0
Twin Health,Health,Chennai,2021,"Sequoia Capital India, ICONIQ Capital, Perceptive Advisors",140000000.0
Trica,Equity Management,Mumbai,2021,LetsVenture,3000000.0
mHealth,Health,New Delhi,2021,India Accelerator,0.0
Rebel Foods,Cloud kitchen,Mumbai,2021,Qatar Investment Authority,175000000.0
ProfitWheel,Marketing & Advertising,Mumbai,2021,"Netcore Cloud, Vallabh Bhansali, Jimmy Mahtani",3000000.0
Log 9 Materials,Nanotechnology,Bangalore,2021,Petronas Ventures,2000000.0
Chingari,Entertainment,Bangalore,2021,Solana,19000000.0
Ishitva,Software,Ahmedabad,2021,Inflection Point Ventures,1000000.0
Ola Electric,Automobile,Bangalore,2021,"Falcon Edge, Softbank",200000000.0
leap.club,Community,Gurugram,2021,"Enzia Ventures, Kunal Shah",810000.0
F5,Retail,New Delhi,2021,Auxano Capital,600000.0
ForeignAdmits,Higher Education,Bangalore,2021,Unicorn India Ventures,400000.0
SALT,Finance,Bangalore,2021,"Prashant Pansare, Supermorpheus",500000.0
EarnWealth,Finance,Pune,2021,Undisclosed,500000.0
Visit Health,Health,New Delhi,2021,Docprime Technologies,7500000.0
Crater.Club,Media,Bangalore,2021,LC Nueva AIF,700000.0
NFTically,NFT,Gurugram,2021,"Nitish Mittersain, Gaurav Munjal",1000000.0
ReshaMandi,B2B,Bangalore,2021,"9Unicorns, Venture Catalysts, Sandeep Singhal",30000000.0
Zetwerk,Mechanical Or Industrial Engineering,Bangalore,2021,TradeCred,600000000.0
Hubilo,Software Startup,Ahmedabad,2021,Alkeon Capital,125000000.0
M2P Fintech,Finance,Chennai,2021,Tiger Global,35000000.0
Open Financial Technologies,Finance,Bangalore,2021,"Temasek, Google, SBI Investment",90000000.0
Niro,Finance,Bangalore,2021,Elevar Equity,3500000.0
Wiingy,EdTech,Bangalore,2021,Aroa Ventures,400000.0
CarDekho,Automobile,Jaipur,2021,Undisclosed,250000000.0
Melorra,D2C jewellery,Bangalore,2021,"9Unicorns, Symphony International Holdings Limited, Value Quest",24000000.0
AnKa SumMor,Sales and Distribution,Bangalore,2021,Inflection Point Ventures,1000000.0
TOCH,SaaS,Mumbai,2021,Undisclosed,11000000.0
Playto Labs,EdTech,Bangalore,2021,Inflection Point Ventures,500000.0
Fraazo,Food,Mumbai,2021,WestBridge Capital,50000000.0
Arcana,Information Technology,Bangalore,2021,"Republic Crypto, Woodstock, DCG, Sahil Lavingia",2300000.0
FloCareer,Information Services,Bangalore,2021,Data Point Capital,5700000.0
Nap Chief,Fashion,Mumbai,2021,Titan Capital,200000.0
AcknoLedger,Cryptocurrency,Mumbai,2021,"Momentum 6, Basics Capital, Krypital Capital, Shima Capital, Magnus Capital",1500000.0
ApplicateAI,Information Technology,Gurugram,2021,Undisclosed,30000000.0
VLCC Health Care,Health,Gurugram,2021,Undisclosed,4000000.0
Duroflex,Furniture,Bangalore,2021,Norwest Venture Partners,60000000.0
Aviom India,Finance,Bhilwara,2021,Sabre Partners,8000000.0
Onato,Software,Bangalore,2021,"Vertex Ventures, Omnivore",2200000.0
Mestastop Solutions,Biotechnology,Bangalore,2021,CIIE.CO,100000.0
SaaS Labs,SaaS,Noida,2021,"Base 10 Partners, Eight Roads Ventures",17000000.0
Devnagri,Translation & Localization,Noida,2021,"enture Catalyst, IPV",600000.0
CRED,Finance,Bangalore,2021,"Tiger Global, Falcon Edge",250000000.0
ConveGenius,Education Management,Noida,2021,"BAce Capital, Heritas Capital, 3Lines Venture Capital",5000000.0
Totality,Entertainment,Gurugram,2021,"Leo Capital, Mayfield Fund",1000000.0
CredAble,Finance,Mumbai,2021,"Plutus Wealth, Oaks Asset Management",30000000.0
MarketWolf,Finance,Mumbai,2021,"Anil Thadani, Ashutosh Sinha, Roy van Leeuwen",5500000.0
Wondrlab,Marketing & Advertising,Mumbai,2021,"Pi Ventures LLP, Tanas Capital, Prodapt Holdings",7000000.0
SUN Mobility,Automobile,Bangalore,2021,Vitol,50000000.0
Tamasha,Entertainment,Mumbai,2021,Chiratae Ventures,3000000.0
Revfin,Finance,New Delhi,2021,"Ruchirans Jaipuria, Rishi Kajaria",4000000.0
Yu Foodlabs,Food,Gurugram,2021,"Manish Choksi, Varun Vakil",1000000.0
MergerDomo,Investment Banking,New Delhi,2021,Nadir B Godrej,500000.0
FarMart,Agriculture,Gurugram,2021,Matrix Partners India,10000000.0
Questt,EdTech,Gurugram,2021,Celesta Capital,6750000.0
IDfy,Information Technology,Mumbai,2021,"TransUnion, Blume Ventures",10000000.0
ClearDekho,Retail,Ghaziabad,2021,Aroa Ventures,4000000.0
BookingJini,Hospitality,Gurugram,2021,Mumbai Angels Network,1200000.0
Sourcewiz,Information Technology,Gurugram,2021,"Blume, Alpha Wave Incubation",3000000.0
Tvasta,Mechanical Or Industrial Engineering,Chennai,2021,Habitat for Humanity International,400000.0
Kafqa Academy,EdTech,Bangalore,2021,"Global Founders Capital, Enzia Ventures, Better Capital",1300000.0
Trell,Information Technology,Bangalore,2021,Amazon,100000000.0
Storia,Food,Mumbai,2021,Sixth Sense Ventures,6000000.0
Clear,Software,Bangalore,2021,"Kora Capital, Stripe, Alua Capital",75000000.0
Groww,Finance,Bangalore,2021,Iconiq Growth,250000000.0
The Indus Valley,Consumer Goods,Chennai,2021,"Rukam Capital, DSG Consumer Partners, The Chennai Angels",1100000.0
BharatPe,Finance,New Delhi,2021,MAS Financial Services,10000000.0
Teachmint,EdTech,Bangalore,2021,"Rocketship.vc, Vulcan Capital",78000000.0
Porter,Logistics,Bangalore,2021,"Tiger Global, Vitruvian Partners",100000000.0
O4S,Information Technology,Gurugram,2021,"Think Investments, Venture Highway",6000000.0
Wobb,Marketing,Gurugram,2021,"Alok Kohli, Sanjeev Bhargava",200000.0
BASIC Home Loan,Finance,Gurugram,2021,"Venture Catalysts, Gruhas Proptech",3500000.0
Siply,Finance,Bangalore,2021,"LetsVenture, AngelList India, Founder's Room Circle",3200000.0
BankSathi,Finance,New Delhi,2021,"Dinesh Godara, Anuj Ahuja, Aditya",500000.0
Gramophone,Agriculture,Indore,2021,Z3Partners,10000000.0
Healofy,Femtech,Bangalore,2021,"Celesta Capital, Omidyar Network India",6000000.0
E42,Software,Pune,2021,Pavestone Ventures,5400000.0
Spottabl,Human Resources,Bangalore,2021,"LetsVenture, Paradigm Shift VC, Binny Bansal",400000.0
DeHaat,Information Technology,Gurugram,2021,"Sofina, Lightrock India, Temasek",115000000.0
Shumee,Retail,Bangalore,2021,Dia Mirza,0.0
Zolve,Finance,Bangalore,2021,DST Global,40000000.0
Instoried,Software,Bangalore,2021,"Pritt Investment Partners, 9Unicorns",8000000.0
SportZchain,Sports,Mumbai,2021,"Darq Capital, Jagadeesh Atukuri",400000.0
Hypto,Tech startup,Chennai,2021,Stellaris Venture Partners,3000000.0
CHUPPS,Foootwear,Mumbai,2021,Venture Catalysts,1100000.0
Zenduty,Software,Bangalore,2021,StartupXseed Ventures,1900000.0
R for Rabbit,Consumer Goods,Ahmedabad,2021,Xponentia Capital Partners,5000000.0
Acko,Insurance,Bangalore,2021,"General Atlantic, Multiples",255000000.0
LoveLocal,Retail,Mumbai,2021,Vulcan Capital,18000000.0
SupplyNote,Food,Noida,2021,Venture Catalysts,1200000.0
Vakilsearch,Legal Services,Chennai,2021,InCorp India,10000000.0
Cloudphysician,Health,Bangalore,2021,Elevar Equity,4000000.0
Wiggles,Veterinary,Pune,2021,Anthill Ventures,5500000.0
Avanti Finance,Finance,Bangalore,2021,"Oikocredit, Nomura, The Bill & Melinda Gates Foundation",15000000.0
Vanity Wagon,Consumer Goods,New Delhi,2021,Inflection Point Ventures,700000.0
Purplle,E-Commerce,Mumbai,2021,Kedaara,70000000.0
Wallmantra,Arts & Crafts,Noida,2021,Velocity,0.0
MFine,Health,Bangalore,2021,"Moore Strategic Ventures, BEENEXT",48000000.0
Aquatein,Food,Mumbai,2021,Eaglewings Ventures,0.0
Mentza,EdTech,Mumbai,2021,Inflection Point Ventures,400000.0
ConnectedH,Health,Gurugram,2021,"Kalaari Capital, Incubate Fund India",2300000.0
CredAvenue,Finance,Chennai,2021,"Sequoia Capital, Lightspeed, TVS Capital Funds",90000000.0
Vedantu,EdTech,Bangalore,2021,ABC World Asia,100000000.0
Exotel,Telecommunications,Bangalore,2021,"IIFL AMC, Sistema Asia Fund, CX Partners, Singularity Growth Opportunities Fund",35000000.0
Fantasy Akhada,Sports,Gurugram,2021,Prime Securities Limited,2000000.0
Meesho,E-Commerce,Bangalore,2021,"Fidelity, B Capital",570000000.0
PumPumPum,Automobile,Gurugram,2021,LC Nueva AIF,0.0
Cusmat,Software,Hyderabad,2021,We Founder Circle,100000.0
Homeville,Information Technology,Mumbai,2021,"9Unicorns, Varanium NexGen Fund",7000000.0
Coinshift,Blockchain,Chandigarh,2021,"Sequoia Capital, Sandeep Nailwal",2500000.0
Strip Finance,Finance,Hyderabad,2021,"Old Fashion Research, Nothing Research, Tenzor capital",400000.0
Kolo,Construction,Bangalore,2021,Better Capital,550000.0
Chqbook,Finance,Gurugram,2021,"Aavishkaar Capital, Rajiv Dadlani Group",5000000.0
My3DSelfie,Arts & Crafts,Guwahati,2021,"NEVF, AccelNest",0.0
EV Plugs,Information Technology,Gurugram,2021,Undisclosed,150000.0
Rulezero,Finance,Bangalore,2021,The Treasury,2500000.0
CredRight,Finance,Hyderabad,2021,"9Unicorns, Spearhead Capital, Venture Catalysts",2700000.0
Karbon Card,Finance,Bangalore,2021,"Ramp, Rainfall Ventures, Roka Works, Y Combinator",12000000.0
Auntie Fung,Food,Bangalore,2021,India Angel Network,400000.0
ePayLater,Finance,Mumbai,2021,"Responsibility, Blue Ashva Capital, Pravega Ventures",10000000.0
Fittr,Health,Pune,2021,"Dream Capital, Elysian Park Ventures",11000000.0
Medikabazaar,Healthtech,Mumbai,2021,"CDC Group, Creaegis",75000000.0
Nimble Growth Organics,Agriculture,Bangalore,2021,Undisclosed,0.0
Delhivery,Logistics,Gurugram,2021,"Lee Fixel’s venture capital firm, Addition",125000000.0
Akudo,Finance,Bangalore,2021,"Y Combinator, JAFCO Asia, Incubate Fund India, marquee angels",4200000.0
Sanctum Wealth,Investment Management,Mumbai,2021,The Xander Group,10000000.0
88academics,Education,New Delhi,2021,Aarin Capital,3000000.0
Upgame,Sports,Gurugram,2021,"James Milner, Adam Lallana",0.0
Sanfe,Health,New Delhi,2021,"LetsVenture, Ajay Garg, Tarun Sharma",1000000.0
PredictiVu,Management Consulting,Gurugram,2021,Kunal Sarkar,1500000.0
Sterling Accuris Wellness,Health,Ahmedabad,2021,Morgan Stanley Private Equity Asia,30000000.0
Bijnis,B2B startup,New Delhi,2021,Westbridge Capital,30000000.0
Capital Float,Finance,Bangalore,2021,Lightrock India,50000000.0
Manch Technologies,Information Technology,Bangalore,2021,Bharat Inclusion,1000000.0
Sochcast,Media,New Delhi,2021,Undisclosed,1680000.0
Glamyo Health,Health,New Delhi,2021,Ananta Capital,3000000.0
CashBook,Finance,Gurugram,2021,"JAM, Better Tomorrow Ventures",2300000.0
The Money Club,Finance,Noida,2021,"SOSV, Venture Catalysts",1700000.0
SuperZop,Retail,Mumbai,2021,Incofin’s India Progress Fund,4000000.0
Zypp Electric,Logistics,Gurugram,2021,"9Unicorns, Anthill Ventures",7000000.0
Alpha Coach,Professional Training & Coaching,Mumbai,2021,Jani Ventures INC,1200000.0
VRO Hospitality,Hospitality,Bangalore,2021,CreedCap Asia Advisors,3000000.0
byteXL,EdTech,Hyderabad,2021,Joseph Joy,200000.0
Leena AI,Software,Gurugram,2021,Bessemer Venture Partners,30000000.0
CARS24,Automobile,Gurugram,2021,"DST Global, Falcon Edge, SoftBank Vision Fund 2",450000000.0
Klub,Finance,Bangalore,2021,Trifecta Capital,2000000.0
Bluepad,Online Media,Bangalore,2021,"Titan Capital, AngelList's syndicate",200000.0
FloBiz,Information Technology,Bangalore,2021,Sequoia Capital India,31000000.0
Tummoc,Transportation,Bangalore,2021,"Vineet Singh, Krishna D, Deependra Bisht, Alan Aim",540000.0
Design Cafe,Interior Design,Bangalore,2021,"Westbridge Capital, Sixth Sense Ventures",25000000.0
PayCardo,Finance,Pune,2021,MaGEHold,0.0
Aerchain,Software,Bangalore,2021,"Season Two Ventures, IndiaMart",3000000.0
Expertrons,EdTech,Mumbai,2021,"Kunal Shah, Anant Maheshwari",0.0
CuriousJr,EdTech,Gurugram,2021,"WaterBridge Ventures, Enzia Ventures",1000000.0
Wow! Momo,Food,Kolkata,2021,Tree Line Investment Management,15000000.0
Supertails,Consumer goods,Bangalore,2021,Alteria Capital,700000.0
LifeCell,Biotechnology,Chennai,2021,Orbimed Asia Partners,30000000.0
ZestMoney,Finance,Bangalore,2021,Zip Co,50000000.0
FrontRow,EdTech,Bangalore,2021,"Eight Roads Ventures, GSV",14000000.0
HappyCredit,Finance,Bangalore,2021,"Kunal Shah, Krishna Kumar",600000.0
Endimension,Healtcare,Mumbai,2021,Inflection Point Ventures,300000.0
Frenzi,Online Media,Mumbai,2021,SucSEED Indovation Fund,0.0
Leverage Edu,Higher Education,New Delhi,2021,"Vijay Shekhar Sharma, Rohit Kapoor, Amanpreet Bajaj, Lalit Singh",0.0
BeepKart,Automobile,Bangalore,2021,"Stellaris Venture Partners, Chiratae Ventures",3000000.0
Lio,Software,Pune,2021,"Lightspeed, Sequioa",5000000.0
TravClan,B2B Travel,New Delhi,2021,TheVentures,2200000.0
WickedGud,Food,Mumbai,2021,"Titan Capital, Archana Priyadarshini, Gaurav Ahuja",340000.0
Enercomp,Information Technology,Ahmedabad,2021,ah! Ventures,200000.0
BetterPlace,Information Technology,Bangalore,2021,"Jungle Ventures, CX Partners",24000000.0
Medpho,Health,Noida,2021,"Cygnus Medicare Group, Probal Ghoshal, Shuchin Bajaj",1000000.0
LivQuik Technology,Finance,Mumbai,2021,M2P Fintech,4000000.0
EventBeep,EdTech,Pune,2021,"SucSEED  Indovation Fund, Uincept, Palimala Ventures",1680000.0
GTM Buddy,Software,Hyderabad,2021,Stellaris Venture Partners,2000000.0
Gobbly,Retail,Gurugram,2021,"Anicut Angel Fund, Sauce.VC",900000.0
HexaHealth,Healthtech,Mumbai,2021,"Omidyar Network India, Chiratae Ventures",4500000.0
Eupheus Learning,EdTech,New Delhi,2021,Lightrock India,10000000.0
Easiloan,Finance,Mumbai,2021,Tomorrow Capital,1000000.0
Anar,Information Technology,Mumbai,2021,"Elevation Capital, Accel India",6200000.0
Shadez,Consumer goods,Mumbai,2021,Inflection Point Ventures,200000.0
Vahan,Information Technology,Bangalore,2021,Khosla Ventures,8000000.0
MPL,Sports,Bangalore,2021,Legatum Capital,1680000.0
Tinkerly,EdTech,Jaipur,2021,Navneet Education,800000.0
Godamwale,Logistics,Mumbai,2021,Undisclosed,1000000.0
Artium Academy,Music,Mumbai,2021,"Sonu Nigam, Whiteboard Capital",750000.0
Awon GameZ,Gaming,Noida,2021,Aditya Duggar,2000000.0
Ayu Health,Health,Bangalore,2021,"Vertex Ventures, Stellaris Venture Partners",6300000.0
Apna,Recruitment,Bangalore,2021,Tiger Global,100000000.0
BharatAgri,Agriculture,Bangalore,2021,"Omnivore, India Quotient",6500000.0
Flatheads,Fashion,Bangalore,2021,"We Founder Circle, Dexter Angels",1000000.0
Boutique Spirit Brands,Wine & Spirits,New Delhi,2021,"IIFL﻿, ﻿Anicut Angel Fund﻿, ﻿Kae Capital﻿, TradeCred",10000000.0
eShipz,SaaS,Bangalore,2021,"Indian Angel Network, Axilor",700000.0
Pine Labs,Information Technology,Noida,2021,Invesco Developing Markets Fund,100000000.0
Paytail,Finance,New Delhi,2021,Cholamandalam,1500000.0
4Fin,Finance,Pune,2021,Curesense Therapeutics,1100000.0
Atomberg Technologies,Consumer Electronics,Mumbai,2021,Ka Enterprises,0.0
Genext Students,EdTech,Mumbai,2021,Navneet Education,0.0
immunitoAI,Biotechnology,Bangalore,2021,pi Ventures,1000000.0
GameEon Studios,Computer Games,Mumbai,2021,Mumbai Angels Network,320000.0
Farmers Fresh Zone,Agriculture,Kochi,2021,"IAN Fund, Malabar Angel Network, Native Angel Network",800000.0
Anveshan,Food,Bangalore,2021,"DSG Consumer Partners, Titan Capital",500000.0
OckyPocky,EdTech,Gurugram,2021,"Sujeet Kumar, SucSEED Indovation Fund",0.0
Coutloot,Consumer goods,Mumbai,2021,"Ameba Capital, 9Unicorns",8000000.0
Nova Benefits,Health,Bangalore,2021,"Susquehanna International Group, Bessemer Venture Partners",10000000.0
HomeLane,Interior Design,Bangalore,2021,"IIFL AMC, Oman India Joint Investment Fund",50000000.0
Lido Learning,EdTech,Mumbai,2021,Unilazer Ventures,10000000.0
Jar,Finance,Bangalore,2021,"Tribe Capital, Arkam Ventures, WEH, Kunal Shah",4500000.0
Peppermint,Industrial Automation,Pune,2021,"Venture Catalysts, Indian Angel Network",600000.0
moneyHOP,Finance,London,2021,Undisclosed,1200000.0
Codingal,EdTech,Bangalore,2021,Undisclosed,1200000.0
Skit,Artificial Intelligence,Bangalore,2021,Westbridge Capital,23000000.0
Peak,Information Technology,Manchester,2021,SoftBank Vision Fund 2,75000000.0
REVOS,Automobile,Bangalore,2021,Undisclosed,4000000.0
Dezerv,Investment Management,Mumbai,2021,"Elevation Capital, Matrix Partners India",7000000.0
AppsForBharat,Product studio,Bangalore,2021,Elevation Capital,10000000.0
Habbit,EdTech,Bangalore,2021,Ashok Goyal,320000.0
Bikayi,E-Commerce,Hyderabad,2021,Sequoia Capital India,10000000.0
Sugar.fit,Health,Bangalore,2021,"Cure.fit, Endiya Partners, Tanglin Venture",10000000.0
Dukaan,Retail,Bangalore,2021,"HOF Capital, Old Well Ventures, LetsVenture, 9Unicorns",11000000.0
Vidyakul,EdTech,Gurugram,2021,We Founder Circle,500000.0
Goodmylk,Food,Bangalore,2021,"Jinisha Sharma, Aditya Agarwal, Victoria, Abhishek Shroff",1000000.0
Fieldproxy,SaaS,Chennai,2021,"LetsVenture, 2am VC, magic.fund",200000.0
NeuroPixel,Deeptech,Bangalore,2021,"Arvind Venugopal Nair, Amritendu Mukherjee",800000.0
Elixia Tech Solutions,Information Technology,Mumbai,2021,Rajasthan Venture Capital Fund,1000000.0
